id,source_id_x,condition_id,drug_id,condition_name,source_id_y,url,drug_name,wiki_url,drugbank_url
3318,1,1289,DB00213,gastritis,1,,pantoprazole,http://www.wikidata.org/entity/Q286846,https://go.drugbank.com/drugs/DB00213
3329,1,1289,DB00213,gastritis,1,,pantoprazole,http://www.wikidata.org/entity/Q286846,https://go.drugbank.com/drugs/DB00213
3340,1,1289,DB00213,gastritis,1,,pantoprazole,http://www.wikidata.org/entity/Q286846,https://go.drugbank.com/drugs/DB00213
3848,1,1289,DB00213,gastritis,1,,pantoprazole,http://www.wikidata.org/entity/Q286846,https://go.drugbank.com/drugs/DB00213
3859,1,1289,DB00213,gastritis,1,,pantoprazole,http://www.wikidata.org/entity/Q286846,https://go.drugbank.com/drugs/DB00213
3980,1,1289,DB00213,gastritis,1,,pantoprazole,http://www.wikidata.org/entity/Q286846,https://go.drugbank.com/drugs/DB00213
3315,1,931,DB00213,stomach disease,1,,pantoprazole,http://www.wikidata.org/entity/Q286846,https://go.drugbank.com/drugs/DB00213
3324,1,931,DB00213,stomach disease,1,,pantoprazole,http://www.wikidata.org/entity/Q286846,https://go.drugbank.com/drugs/DB00213
3335,1,931,DB00213,stomach disease,1,,pantoprazole,http://www.wikidata.org/entity/Q286846,https://go.drugbank.com/drugs/DB00213
3845,1,931,DB00213,stomach disease,1,,pantoprazole,http://www.wikidata.org/entity/Q286846,https://go.drugbank.com/drugs/DB00213
3854,1,931,DB00213,stomach disease,1,,pantoprazole,http://www.wikidata.org/entity/Q286846,https://go.drugbank.com/drugs/DB00213
3975,1,931,DB00213,stomach disease,1,,pantoprazole,http://www.wikidata.org/entity/Q286846,https://go.drugbank.com/drugs/DB00213
186,2,48,DB00448,duodenal ulcer due to h. pylori,2,https://www.webmd.com/drugs/2/condition-2025/duodenal%20ulcer%20due%20to%20h.%20pylori,lansoprazole,http://www.wikidata.org/entity/Q254296,https://go.drugbank.com/drugs/DB00448
187,2,112,DB00448,prevention of acute gastrointestinal ulcer re-bleed,2,https://www.webmd.com/drugs/2/condition-13705/prevention%20of%20acute%20gastrointestinal%20ulcer%20re-bleed,lansoprazole,http://www.wikidata.org/entity/Q254296,https://go.drugbank.com/drugs/DB00448
1510,1,1021,DB00448,hiatus hernia,1,,lansoprazole,http://www.wikidata.org/entity/Q254296,https://go.drugbank.com/drugs/DB00448
1511,1,1264,DB00448,gastric ulcer,1,,lansoprazole,http://www.wikidata.org/entity/Q254296,https://go.drugbank.com/drugs/DB00448
1512,1,1114,DB00448,esophagitis,1,,lansoprazole,http://www.wikidata.org/entity/Q254296,https://go.drugbank.com/drugs/DB00448
1513,1,604,DB00448,indigestion,1,,lansoprazole,http://www.wikidata.org/entity/Q254296,https://go.drugbank.com/drugs/DB00448
1514,1,938,DB00448,zollinger–ellison syndrome,1,,lansoprazole,http://www.wikidata.org/entity/Q254296,https://go.drugbank.com/drugs/DB00448
1515,1,971,DB00448,peptic ulcer disease,1,,lansoprazole,http://www.wikidata.org/entity/Q254296,https://go.drugbank.com/drugs/DB00448
1516,1,818,DB00448,duodenal ulcer,1,,lansoprazole,http://www.wikidata.org/entity/Q254296,https://go.drugbank.com/drugs/DB00448
1517,1,1240,DB00448,gastroesophageal reflux disease,1,,lansoprazole,http://www.wikidata.org/entity/Q254296,https://go.drugbank.com/drugs/DB00448
1518,1,1444,DB00448,arterial occlusive disease,1,,lansoprazole,http://www.wikidata.org/entity/Q254296,https://go.drugbank.com/drugs/DB00448
1519,1,1289,DB00448,gastritis,1,,lansoprazole,http://www.wikidata.org/entity/Q254296,https://go.drugbank.com/drugs/DB00448
320,2,48,DB01060,duodenal ulcer due to h. pylori,2,https://www.webmd.com/drugs/2/condition-2025/duodenal%20ulcer%20due%20to%20h.%20pylori,amoxicillin,http://www.wikidata.org/entity/Q201928,https://go.drugbank.com/drugs/DB01060
321,2,341,DB01060,pharyngitis due to streptococcus pyogenes,2,https://www.webmd.com/drugs/2/condition-82/pharyngitis%20due%20to%20streptococcus%20pyogenes,amoxicillin,http://www.wikidata.org/entity/Q201928,https://go.drugbank.com/drugs/DB01060
3408,1,1347,DB01060,sinusitis,1,,amoxicillin,http://www.wikidata.org/entity/Q201928,https://go.drugbank.com/drugs/DB01060
3420,1,1347,DB01060,sinusitis,1,,amoxicillin,http://www.wikidata.org/entity/Q201928,https://go.drugbank.com/drugs/DB01060
3409,1,641,DB01060,urinary tract infection,1,,amoxicillin,http://www.wikidata.org/entity/Q201928,https://go.drugbank.com/drugs/DB01060
3421,1,641,DB01060,urinary tract infection,1,,amoxicillin,http://www.wikidata.org/entity/Q201928,https://go.drugbank.com/drugs/DB01060
3406,1,1032,DB01060,upper respiratory tract infection,1,,amoxicillin,http://www.wikidata.org/entity/Q201928,https://go.drugbank.com/drugs/DB01060
3418,1,1032,DB01060,upper respiratory tract infection,1,,amoxicillin,http://www.wikidata.org/entity/Q201928,https://go.drugbank.com/drugs/DB01060
3416,1,865,DB01060,gonorrhea,1,,amoxicillin,http://www.wikidata.org/entity/Q201928,https://go.drugbank.com/drugs/DB01060
3428,1,865,DB01060,gonorrhea,1,,amoxicillin,http://www.wikidata.org/entity/Q201928,https://go.drugbank.com/drugs/DB01060
3417,1,730,DB01060,gram-negative bacterial infection,1,,amoxicillin,http://www.wikidata.org/entity/Q201928,https://go.drugbank.com/drugs/DB01060
3429,1,730,DB01060,gram-negative bacterial infection,1,,amoxicillin,http://www.wikidata.org/entity/Q201928,https://go.drugbank.com/drugs/DB01060
3411,1,818,DB01060,duodenal ulcer,1,,amoxicillin,http://www.wikidata.org/entity/Q201928,https://go.drugbank.com/drugs/DB01060
3423,1,818,DB01060,duodenal ulcer,1,,amoxicillin,http://www.wikidata.org/entity/Q201928,https://go.drugbank.com/drugs/DB01060
3415,1,1444,DB01060,arterial occlusive disease,1,,amoxicillin,http://www.wikidata.org/entity/Q201928,https://go.drugbank.com/drugs/DB01060
3427,1,1444,DB01060,arterial occlusive disease,1,,amoxicillin,http://www.wikidata.org/entity/Q201928,https://go.drugbank.com/drugs/DB01060
3407,1,1382,DB01060,actinomycosis,1,,amoxicillin,http://www.wikidata.org/entity/Q201928,https://go.drugbank.com/drugs/DB01060
3419,1,1382,DB01060,actinomycosis,1,,amoxicillin,http://www.wikidata.org/entity/Q201928,https://go.drugbank.com/drugs/DB01060
3410,1,962,DB01060,chlamydia infection,1,,amoxicillin,http://www.wikidata.org/entity/Q201928,https://go.drugbank.com/drugs/DB01060
3422,1,962,DB01060,chlamydia infection,1,,amoxicillin,http://www.wikidata.org/entity/Q201928,https://go.drugbank.com/drugs/DB01060
3412,1,850,DB01060,listeriosis,1,,amoxicillin,http://www.wikidata.org/entity/Q201928,https://go.drugbank.com/drugs/DB01060
3424,1,850,DB01060,listeriosis,1,,amoxicillin,http://www.wikidata.org/entity/Q201928,https://go.drugbank.com/drugs/DB01060
3413,1,570,DB01060,lyme disease,1,,amoxicillin,http://www.wikidata.org/entity/Q201928,https://go.drugbank.com/drugs/DB01060
3425,1,570,DB01060,lyme disease,1,,amoxicillin,http://www.wikidata.org/entity/Q201928,https://go.drugbank.com/drugs/DB01060
3414,1,1146,DB01060,otitis media,1,,amoxicillin,http://www.wikidata.org/entity/Q201928,https://go.drugbank.com/drugs/DB01060
3426,1,1146,DB01060,otitis media,1,,amoxicillin,http://www.wikidata.org/entity/Q201928,https://go.drugbank.com/drugs/DB01060
528,2,48,DB05351,duodenal ulcer due to h. pylori,2,https://www.webmd.com/drugs/2/condition-2025/duodenal%20ulcer%20due%20to%20h.%20pylori,dexlansoprazole,http://www.wikidata.org/entity/Q5268339,https://go.drugbank.com/drugs/DB05351
6055,1,1114,DB05351,esophagitis,1,,dexlansoprazole,http://www.wikidata.org/entity/Q5268339,https://go.drugbank.com/drugs/DB05351
6056,1,604,DB05351,indigestion,1,,dexlansoprazole,http://www.wikidata.org/entity/Q5268339,https://go.drugbank.com/drugs/DB05351
6058,1,1240,DB05351,gastroesophageal reflux disease,1,,dexlansoprazole,http://www.wikidata.org/entity/Q5268339,https://go.drugbank.com/drugs/DB05351
6057,1,1289,DB05351,gastritis,1,,dexlansoprazole,http://www.wikidata.org/entity/Q5268339,https://go.drugbank.com/drugs/DB05351
590,2,48,DB01129,duodenal ulcer due to h. pylori,2,https://www.webmd.com/drugs/2/condition-2025/duodenal%20ulcer%20due%20to%20h.%20pylori,rabeprazole,http://www.wikidata.org/entity/Q3515,https://go.drugbank.com/drugs/DB01129
591,2,347,DB01129,prevention of nsaid-induced gastric ulcer,2,https://www.webmd.com/drugs/2/condition-4638/prevention%20of%20nsaid-induced%20gastric%20ulcer,rabeprazole,http://www.wikidata.org/entity/Q3515,https://go.drugbank.com/drugs/DB01129
1916,1,938,DB01129,zollinger–ellison syndrome,1,,rabeprazole,http://www.wikidata.org/entity/Q3515,https://go.drugbank.com/drugs/DB01129
1917,1,818,DB01129,duodenal ulcer,1,,rabeprazole,http://www.wikidata.org/entity/Q3515,https://go.drugbank.com/drugs/DB01129
1918,1,1240,DB01129,gastroesophageal reflux disease,1,,rabeprazole,http://www.wikidata.org/entity/Q3515,https://go.drugbank.com/drugs/DB01129
1915,1,1444,DB01129,arterial occlusive disease,1,,rabeprazole,http://www.wikidata.org/entity/Q3515,https://go.drugbank.com/drugs/DB01129
93,2,49,DB00641,primary prevention of coronary heart disease,2,https://www.webmd.com/drugs/2/condition-8595/primary%20prevention%20of%20coronary%20heart%20disease,simvastatin,http://www.wikidata.org/entity/Q670131,https://go.drugbank.com/drugs/DB00641
9379,1,1055,DB00641,coronary artery disease,1,,simvastatin,http://www.wikidata.org/entity/Q670131,https://go.drugbank.com/drugs/DB00641
9384,1,1055,DB00641,coronary artery disease,1,,simvastatin,http://www.wikidata.org/entity/Q670131,https://go.drugbank.com/drugs/DB00641
9382,1,1388,DB00641,arteriosclerosis,1,,simvastatin,http://www.wikidata.org/entity/Q670131,https://go.drugbank.com/drugs/DB00641
9387,1,1388,DB00641,arteriosclerosis,1,,simvastatin,http://www.wikidata.org/entity/Q670131,https://go.drugbank.com/drugs/DB00641
9378,1,630,DB00641,hypertriglyceridemia,1,,simvastatin,http://www.wikidata.org/entity/Q670131,https://go.drugbank.com/drugs/DB00641
9383,1,630,DB00641,hypertriglyceridemia,1,,simvastatin,http://www.wikidata.org/entity/Q670131,https://go.drugbank.com/drugs/DB00641
9380,1,731,DB00641,familial hyperlipidemia,1,,simvastatin,http://www.wikidata.org/entity/Q670131,https://go.drugbank.com/drugs/DB00641
9385,1,731,DB00641,familial hyperlipidemia,1,,simvastatin,http://www.wikidata.org/entity/Q670131,https://go.drugbank.com/drugs/DB00641
9381,1,1092,DB00641,lipedema,1,,simvastatin,http://www.wikidata.org/entity/Q670131,https://go.drugbank.com/drugs/DB00641
9386,1,1092,DB00641,lipedema,1,,simvastatin,http://www.wikidata.org/entity/Q670131,https://go.drugbank.com/drugs/DB00641
197,2,49,DB00175,primary prevention of coronary heart disease,2,https://www.webmd.com/drugs/2/condition-8595/primary%20prevention%20of%20coronary%20heart%20disease,pravastatin,http://www.wikidata.org/entity/Q1240093,https://go.drugbank.com/drugs/DB00175
10245,1,1055,DB00175,coronary artery disease,1,,pravastatin,http://www.wikidata.org/entity/Q1240093,https://go.drugbank.com/drugs/DB00175
10249,1,1388,DB00175,arteriosclerosis,1,,pravastatin,http://www.wikidata.org/entity/Q1240093,https://go.drugbank.com/drugs/DB00175
10244,1,1278,DB00175,acute myeloid leukemia,1,,pravastatin,http://www.wikidata.org/entity/Q1240093,https://go.drugbank.com/drugs/DB00175
10243,1,630,DB00175,hypertriglyceridemia,1,,pravastatin,http://www.wikidata.org/entity/Q1240093,https://go.drugbank.com/drugs/DB00175
10246,1,731,DB00175,familial hyperlipidemia,1,,pravastatin,http://www.wikidata.org/entity/Q1240093,https://go.drugbank.com/drugs/DB00175
10248,1,1092,DB00175,lipedema,1,,pravastatin,http://www.wikidata.org/entity/Q1240093,https://go.drugbank.com/drugs/DB00175
10247,1,1437,DB00175,rare dyslipidemia,1,,pravastatin,http://www.wikidata.org/entity/Q1240093,https://go.drugbank.com/drugs/DB00175
412,2,49,DB01098,primary prevention of coronary heart disease,2,https://www.webmd.com/drugs/2/condition-8595/primary%20prevention%20of%20coronary%20heart%20disease,rosuvastatin,http://www.wikidata.org/entity/Q415159,https://go.drugbank.com/drugs/DB01098
6750,1,1388,DB01098,arteriosclerosis,1,,rosuvastatin,http://www.wikidata.org/entity/Q415159,https://go.drugbank.com/drugs/DB01098
6751,1,1000,DB01098,heart disease,1,,rosuvastatin,http://www.wikidata.org/entity/Q415159,https://go.drugbank.com/drugs/DB01098
6752,1,1154,DB01098,atherosclerosis,1,,rosuvastatin,http://www.wikidata.org/entity/Q415159,https://go.drugbank.com/drugs/DB01098
6749,1,1092,DB01098,lipedema,1,,rosuvastatin,http://www.wikidata.org/entity/Q415159,https://go.drugbank.com/drugs/DB01098
6748,1,1437,DB01098,rare dyslipidemia,1,,rosuvastatin,http://www.wikidata.org/entity/Q415159,https://go.drugbank.com/drugs/DB01098
6753,1,1398,DB01098,familial hypercholesterolemia,1,,rosuvastatin,http://www.wikidata.org/entity/Q415159,https://go.drugbank.com/drugs/DB01098
6747,1,1006,DB01098,lipid metabolism disorder,1,,rosuvastatin,http://www.wikidata.org/entity/Q415159,https://go.drugbank.com/drugs/DB01098
465,2,49,DB01241,primary prevention of coronary heart disease,2,https://www.webmd.com/drugs/2/condition-8595/primary%20prevention%20of%20coronary%20heart%20disease,gemfibrozil,http://www.wikidata.org/entity/Q384295,https://go.drugbank.com/drugs/DB01241
1735,1,1055,DB01241,coronary artery disease,1,,gemfibrozil,http://www.wikidata.org/entity/Q384295,https://go.drugbank.com/drugs/DB01241
1737,1,1388,DB01241,arteriosclerosis,1,,gemfibrozil,http://www.wikidata.org/entity/Q384295,https://go.drugbank.com/drugs/DB01241
1734,1,630,DB01241,hypertriglyceridemia,1,,gemfibrozil,http://www.wikidata.org/entity/Q384295,https://go.drugbank.com/drugs/DB01241
1736,1,731,DB01241,familial hyperlipidemia,1,,gemfibrozil,http://www.wikidata.org/entity/Q384295,https://go.drugbank.com/drugs/DB01241
714,2,49,DB00227,primary prevention of coronary heart disease,2,https://www.webmd.com/drugs/2/condition-8595/primary%20prevention%20of%20coronary%20heart%20disease,lovastatin,http://www.wikidata.org/entity/Q417740,https://go.drugbank.com/drugs/DB00227
6305,1,1055,DB00227,coronary artery disease,1,,lovastatin,http://www.wikidata.org/entity/Q417740,https://go.drugbank.com/drugs/DB00227
6307,1,1388,DB00227,arteriosclerosis,1,,lovastatin,http://www.wikidata.org/entity/Q417740,https://go.drugbank.com/drugs/DB00227
6304,1,630,DB00227,hypertriglyceridemia,1,,lovastatin,http://www.wikidata.org/entity/Q417740,https://go.drugbank.com/drugs/DB00227
6306,1,731,DB00227,familial hyperlipidemia,1,,lovastatin,http://www.wikidata.org/entity/Q417740,https://go.drugbank.com/drugs/DB00227
900,2,49,DB01076,primary prevention of coronary heart disease,2,https://www.webmd.com/drugs/2/condition-8595/primary%20prevention%20of%20coronary%20heart%20disease,atorvastatin,http://www.wikidata.org/entity/Q668093,https://go.drugbank.com/drugs/DB01076
10396,1,1055,DB01076,coronary artery disease,1,,atorvastatin,http://www.wikidata.org/entity/Q668093,https://go.drugbank.com/drugs/DB01076
10403,1,620,DB01076,cerebral infarction,1,,atorvastatin,http://www.wikidata.org/entity/Q668093,https://go.drugbank.com/drugs/DB01076
10401,1,1388,DB01076,arteriosclerosis,1,,atorvastatin,http://www.wikidata.org/entity/Q668093,https://go.drugbank.com/drugs/DB01076
10402,1,1000,DB01076,heart disease,1,,atorvastatin,http://www.wikidata.org/entity/Q668093,https://go.drugbank.com/drugs/DB01076
10400,1,637,DB01076,arterial hypertension,1,,atorvastatin,http://www.wikidata.org/entity/Q668093,https://go.drugbank.com/drugs/DB01076
10395,1,630,DB01076,hypertriglyceridemia,1,,atorvastatin,http://www.wikidata.org/entity/Q668093,https://go.drugbank.com/drugs/DB01076
10397,1,731,DB01076,familial hyperlipidemia,1,,atorvastatin,http://www.wikidata.org/entity/Q668093,https://go.drugbank.com/drugs/DB01076
10399,1,1092,DB01076,lipedema,1,,atorvastatin,http://www.wikidata.org/entity/Q668093,https://go.drugbank.com/drugs/DB01076
10398,1,1437,DB01076,rare dyslipidemia,1,,atorvastatin,http://www.wikidata.org/entity/Q668093,https://go.drugbank.com/drugs/DB01076
94,2,50,DB00924,muscle spasm,2,https://www.webmd.com/drugs/2/condition-2855/muscle%20spasm,cyclobenzaprine,http://www.wikidata.org/entity/Q5198674,https://go.drugbank.com/drugs/DB00924
6014,1,994,DB00924,pain,1,,cyclobenzaprine,http://www.wikidata.org/entity/Q5198674,https://go.drugbank.com/drugs/DB00924
6020,1,994,DB00924,pain,1,,cyclobenzaprine,http://www.wikidata.org/entity/Q5198674,https://go.drugbank.com/drugs/DB00924
6026,1,994,DB00924,pain,1,,cyclobenzaprine,http://www.wikidata.org/entity/Q5198674,https://go.drugbank.com/drugs/DB00924
6016,1,806,DB00924,cramp,1,,cyclobenzaprine,http://www.wikidata.org/entity/Q5198674,https://go.drugbank.com/drugs/DB00924
6022,1,806,DB00924,cramp,1,,cyclobenzaprine,http://www.wikidata.org/entity/Q5198674,https://go.drugbank.com/drugs/DB00924
6028,1,806,DB00924,cramp,1,,cyclobenzaprine,http://www.wikidata.org/entity/Q5198674,https://go.drugbank.com/drugs/DB00924
6012,1,839,DB00924,tetanus,1,,cyclobenzaprine,http://www.wikidata.org/entity/Q5198674,https://go.drugbank.com/drugs/DB00924
6018,1,839,DB00924,tetanus,1,,cyclobenzaprine,http://www.wikidata.org/entity/Q5198674,https://go.drugbank.com/drugs/DB00924
6024,1,839,DB00924,tetanus,1,,cyclobenzaprine,http://www.wikidata.org/entity/Q5198674,https://go.drugbank.com/drugs/DB00924
6013,1,750,DB00924,spasm,1,,cyclobenzaprine,http://www.wikidata.org/entity/Q5198674,https://go.drugbank.com/drugs/DB00924
6019,1,750,DB00924,spasm,1,,cyclobenzaprine,http://www.wikidata.org/entity/Q5198674,https://go.drugbank.com/drugs/DB00924
6025,1,750,DB00924,spasm,1,,cyclobenzaprine,http://www.wikidata.org/entity/Q5198674,https://go.drugbank.com/drugs/DB00924
6015,1,939,DB00924,inflammatory myopathy,1,,cyclobenzaprine,http://www.wikidata.org/entity/Q5198674,https://go.drugbank.com/drugs/DB00924
6021,1,939,DB00924,inflammatory myopathy,1,,cyclobenzaprine,http://www.wikidata.org/entity/Q5198674,https://go.drugbank.com/drugs/DB00924
6027,1,939,DB00924,inflammatory myopathy,1,,cyclobenzaprine,http://www.wikidata.org/entity/Q5198674,https://go.drugbank.com/drugs/DB00924
6017,1,1225,DB00924,spasticity,1,,cyclobenzaprine,http://www.wikidata.org/entity/Q5198674,https://go.drugbank.com/drugs/DB00924
6023,1,1225,DB00924,spasticity,1,,cyclobenzaprine,http://www.wikidata.org/entity/Q5198674,https://go.drugbank.com/drugs/DB00924
6029,1,1225,DB00924,spasticity,1,,cyclobenzaprine,http://www.wikidata.org/entity/Q5198674,https://go.drugbank.com/drugs/DB00924
115,2,50,DB00395,muscle spasm,2,https://www.webmd.com/drugs/2/condition-2855/muscle%20spasm,carisoprodol,http://www.wikidata.org/entity/Q416905,https://go.drugbank.com/drugs/DB00395
6124,1,994,DB00395,pain,1,,carisoprodol,http://www.wikidata.org/entity/Q416905,https://go.drugbank.com/drugs/DB00395
6126,1,806,DB00395,cramp,1,,carisoprodol,http://www.wikidata.org/entity/Q416905,https://go.drugbank.com/drugs/DB00395
6123,1,750,DB00395,spasm,1,,carisoprodol,http://www.wikidata.org/entity/Q416905,https://go.drugbank.com/drugs/DB00395
6125,1,939,DB00395,inflammatory myopathy,1,,carisoprodol,http://www.wikidata.org/entity/Q416905,https://go.drugbank.com/drugs/DB00395
6127,1,1225,DB00395,spasticity,1,,carisoprodol,http://www.wikidata.org/entity/Q416905,https://go.drugbank.com/drugs/DB00395
466,2,50,DB00356,muscle spasm,2,https://www.webmd.com/drugs/2/condition-2855/muscle%20spasm,chlorzoxazone,http://www.wikidata.org/entity/Q3294630,https://go.drugbank.com/drugs/DB00356
6408,1,994,DB00356,pain,1,,chlorzoxazone,http://www.wikidata.org/entity/Q3294630,https://go.drugbank.com/drugs/DB00356
6412,1,994,DB00356,pain,1,,chlorzoxazone,http://www.wikidata.org/entity/Q3294630,https://go.drugbank.com/drugs/DB00356
6410,1,806,DB00356,cramp,1,,chlorzoxazone,http://www.wikidata.org/entity/Q3294630,https://go.drugbank.com/drugs/DB00356
6414,1,806,DB00356,cramp,1,,chlorzoxazone,http://www.wikidata.org/entity/Q3294630,https://go.drugbank.com/drugs/DB00356
6411,1,750,DB00356,spasm,1,,chlorzoxazone,http://www.wikidata.org/entity/Q3294630,https://go.drugbank.com/drugs/DB00356
6415,1,750,DB00356,spasm,1,,chlorzoxazone,http://www.wikidata.org/entity/Q3294630,https://go.drugbank.com/drugs/DB00356
6409,1,939,DB00356,inflammatory myopathy,1,,chlorzoxazone,http://www.wikidata.org/entity/Q3294630,https://go.drugbank.com/drugs/DB00356
6413,1,939,DB00356,inflammatory myopathy,1,,chlorzoxazone,http://www.wikidata.org/entity/Q3294630,https://go.drugbank.com/drugs/DB00356
691,2,50,DB00423,muscle spasm,2,https://www.webmd.com/drugs/2/condition-2855/muscle%20spasm,methocarbamol,http://www.wikidata.org/entity/Q411456,https://go.drugbank.com/drugs/DB00423
3208,1,994,DB00423,pain,1,,methocarbamol,http://www.wikidata.org/entity/Q411456,https://go.drugbank.com/drugs/DB00423
3210,1,806,DB00423,cramp,1,,methocarbamol,http://www.wikidata.org/entity/Q411456,https://go.drugbank.com/drugs/DB00423
3206,1,839,DB00423,tetanus,1,,methocarbamol,http://www.wikidata.org/entity/Q411456,https://go.drugbank.com/drugs/DB00423
3207,1,750,DB00423,spasm,1,,methocarbamol,http://www.wikidata.org/entity/Q411456,https://go.drugbank.com/drugs/DB00423
3209,1,939,DB00423,inflammatory myopathy,1,,methocarbamol,http://www.wikidata.org/entity/Q411456,https://go.drugbank.com/drugs/DB00423
953,2,50,DB00660,muscle spasm,2,https://www.webmd.com/drugs/2/condition-2855/muscle%20spasm,metaxalone,http://www.wikidata.org/entity/Q6823309,https://go.drugbank.com/drugs/DB00660
7971,1,994,DB00660,pain,1,,metaxalone,http://www.wikidata.org/entity/Q6823309,https://go.drugbank.com/drugs/DB00660
7976,1,994,DB00660,pain,1,,metaxalone,http://www.wikidata.org/entity/Q6823309,https://go.drugbank.com/drugs/DB00660
7973,1,806,DB00660,cramp,1,,metaxalone,http://www.wikidata.org/entity/Q6823309,https://go.drugbank.com/drugs/DB00660
7978,1,806,DB00660,cramp,1,,metaxalone,http://www.wikidata.org/entity/Q6823309,https://go.drugbank.com/drugs/DB00660
7970,1,750,DB00660,spasm,1,,metaxalone,http://www.wikidata.org/entity/Q6823309,https://go.drugbank.com/drugs/DB00660
7975,1,750,DB00660,spasm,1,,metaxalone,http://www.wikidata.org/entity/Q6823309,https://go.drugbank.com/drugs/DB00660
7972,1,939,DB00660,inflammatory myopathy,1,,metaxalone,http://www.wikidata.org/entity/Q6823309,https://go.drugbank.com/drugs/DB00660
7977,1,939,DB00660,inflammatory myopathy,1,,metaxalone,http://www.wikidata.org/entity/Q6823309,https://go.drugbank.com/drugs/DB00660
7974,1,1225,DB00660,spasticity,1,,metaxalone,http://www.wikidata.org/entity/Q6823309,https://go.drugbank.com/drugs/DB00660
7979,1,1225,DB00660,spasticity,1,,metaxalone,http://www.wikidata.org/entity/Q6823309,https://go.drugbank.com/drugs/DB00660
95,2,51,DB01004,herpes simplex dendritic keratitis,2,https://www.webmd.com/drugs/2/condition-179/herpes%20simplex%20dendritic%20keratitis,ganciclovir,http://www.wikidata.org/entity/Q417640,https://go.drugbank.com/drugs/DB01004
96,2,418,DB01004,prevention of cmv disease in advanced hiv patient,2,https://www.webmd.com/drugs/2/condition-7245/prevention%20of%20cmv%20disease%20in%20advanced%20hiv%20patient,ganciclovir,http://www.wikidata.org/entity/Q417640,https://go.drugbank.com/drugs/DB01004
97,2,419,DB01004,prevention of cytomegalovirus disease,2,https://www.webmd.com/drugs/2/condition-208/prevention%20of%20cytomegalovirus%20disease,ganciclovir,http://www.wikidata.org/entity/Q417640,https://go.drugbank.com/drugs/DB01004
6292,1,1456,DB01004,cytomegaloviral disease,1,,ganciclovir,http://www.wikidata.org/entity/Q417640,https://go.drugbank.com/drugs/DB01004
6297,1,1456,DB01004,cytomegaloviral disease,1,,ganciclovir,http://www.wikidata.org/entity/Q417640,https://go.drugbank.com/drugs/DB01004
6728,1,1456,DB01004,cytomegaloviral disease,1,,ganciclovir,http://www.wikidata.org/entity/Q417640,https://go.drugbank.com/drugs/DB01004
6293,1,1070,DB01004,herpes simplex virus keratitis,1,,ganciclovir,http://www.wikidata.org/entity/Q417640,https://go.drugbank.com/drugs/DB01004
6298,1,1070,DB01004,herpes simplex virus keratitis,1,,ganciclovir,http://www.wikidata.org/entity/Q417640,https://go.drugbank.com/drugs/DB01004
6729,1,1070,DB01004,herpes simplex virus keratitis,1,,ganciclovir,http://www.wikidata.org/entity/Q417640,https://go.drugbank.com/drugs/DB01004
6294,1,584,DB01004,neuroretinitis,1,,ganciclovir,http://www.wikidata.org/entity/Q417640,https://go.drugbank.com/drugs/DB01004
6299,1,584,DB01004,neuroretinitis,1,,ganciclovir,http://www.wikidata.org/entity/Q417640,https://go.drugbank.com/drugs/DB01004
6730,1,584,DB01004,neuroretinitis,1,,ganciclovir,http://www.wikidata.org/entity/Q417640,https://go.drugbank.com/drugs/DB01004
6295,1,1367,DB01004,opportunistic infection,1,,ganciclovir,http://www.wikidata.org/entity/Q417640,https://go.drugbank.com/drugs/DB01004
6300,1,1367,DB01004,opportunistic infection,1,,ganciclovir,http://www.wikidata.org/entity/Q417640,https://go.drugbank.com/drugs/DB01004
6731,1,1367,DB01004,opportunistic infection,1,,ganciclovir,http://www.wikidata.org/entity/Q417640,https://go.drugbank.com/drugs/DB01004
6296,1,1332,DB01004,cytomegalovirus retinitis,1,,ganciclovir,http://www.wikidata.org/entity/Q417640,https://go.drugbank.com/drugs/DB01004
6301,1,1332,DB01004,cytomegalovirus retinitis,1,,ganciclovir,http://www.wikidata.org/entity/Q417640,https://go.drugbank.com/drugs/DB01004
6732,1,1332,DB01004,cytomegalovirus retinitis,1,,ganciclovir,http://www.wikidata.org/entity/Q417640,https://go.drugbank.com/drugs/DB01004
783,2,419,DB00369,prevention of cytomegalovirus disease,2,https://www.webmd.com/drugs/2/condition-208/prevention%20of%20cytomegalovirus%20disease,cidofovir,http://www.wikidata.org/entity/Q423445,https://go.drugbank.com/drugs/DB00369
9004,1,1456,DB00369,cytomegaloviral disease,1,,cidofovir,http://www.wikidata.org/entity/Q423445,https://go.drugbank.com/drugs/DB00369
9003,1,1332,DB00369,cytomegalovirus retinitis,1,,cidofovir,http://www.wikidata.org/entity/Q423445,https://go.drugbank.com/drugs/DB00369
795,2,419,DB00529,prevention of cytomegalovirus disease,2,https://www.webmd.com/drugs/2/condition-208/prevention%20of%20cytomegalovirus%20disease,foscarnet,http://www.wikidata.org/entity/Q420387,https://go.drugbank.com/drugs/DB00529
7147,1,793,DB00529,genital herpes,1,,foscarnet,http://www.wikidata.org/entity/Q420387,https://go.drugbank.com/drugs/DB00529
7146,1,703,DB00529,herpes simplex,1,,foscarnet,http://www.wikidata.org/entity/Q420387,https://go.drugbank.com/drugs/DB00529
7148,1,1456,DB00529,cytomegaloviral disease,1,,foscarnet,http://www.wikidata.org/entity/Q420387,https://go.drugbank.com/drugs/DB00529
