id,source_id,drug_id,product_name,url,type,n_reviews,manufacturer_id,drug_name,wiki_url,drugbank_url
13594,3,DB01197,capoten tab 25mg,,,,2692.0,captopril,,https://go.drugbank.com/drugs/DB01197
13595,3,DB01197,capoten tab 50mg,,,,2692.0,captopril,,https://go.drugbank.com/drugs/DB01197
13596,3,DB01197,capozide,,,,1699.0,captopril,,https://go.drugbank.com/drugs/DB01197
13597,3,DB01198,act zopiclone,,,,1218.0,zopiclone,,https://go.drugbank.com/drugs/DB01198
13598,3,DB01198,ag-zopiclone,,,,1227.0,zopiclone,,https://go.drugbank.com/drugs/DB01198
13599,3,DB01198,apo-zopiclone,,,,3195.0,zopiclone,,https://go.drugbank.com/drugs/DB01198
13600,3,DB01198,ava-zopiclone,,,,1957.0,zopiclone,,https://go.drugbank.com/drugs/DB01198
13601,3,DB01198,bio-zopiclone,,,,813.0,zopiclone,,https://go.drugbank.com/drugs/DB01198
13602,3,DB01198,dom-zopiclone,,,,2252.0,zopiclone,,https://go.drugbank.com/drugs/DB01198
13603,3,DB01198,imovane,,,,1250.0,zopiclone,,https://go.drugbank.com/drugs/DB01198
13604,3,DB01198,ipg-zopiclone,,,,796.0,zopiclone,,https://go.drugbank.com/drugs/DB01198
13605,3,DB01198,jamp-zopiclone,,,,84.0,zopiclone,,https://go.drugbank.com/drugs/DB01198
13606,3,DB01199,tubocurarine chloride inj 3mg/ml,,,,1566.0,tubocurarine,,https://go.drugbank.com/drugs/DB01199
13607,3,DB01199,tubocurarine chloride inj 3mg/ml usp,,,,1566.0,tubocurarine,,https://go.drugbank.com/drugs/DB01199
13642,3,DB01204,mitoxantrone,,,,3078.0,mitoxantrone,,https://go.drugbank.com/drugs/DB01204
13643,3,DB01204,mitoxantrone,,,,2520.0,mitoxantrone,,https://go.drugbank.com/drugs/DB01204
13644,3,DB01204,mitoxantrone,,,,16.0,mitoxantrone,,https://go.drugbank.com/drugs/DB01204
13645,3,DB01204,mitoxantrone,,,,3860.0,mitoxantrone,,https://go.drugbank.com/drugs/DB01204
13646,3,DB01204,mitoxantrone hydrochloride,,,,95.0,mitoxantrone,,https://go.drugbank.com/drugs/DB01204
13647,3,DB01204,mitoxantrone injection,,,,1218.0,mitoxantrone,,https://go.drugbank.com/drugs/DB01204
13648,3,DB01204,mitoxantrone injection,,,,2038.0,mitoxantrone,,https://go.drugbank.com/drugs/DB01204
13649,3,DB01204,mitoxantrone injection usp,,,,3379.0,mitoxantrone,,https://go.drugbank.com/drugs/DB01204
13650,3,DB01204,novantrone,,,,1751.0,mitoxantrone,,https://go.drugbank.com/drugs/DB01204
13651,3,DB01204,novantrone,,,,417.0,mitoxantrone,,https://go.drugbank.com/drugs/DB01204
13652,3,DB01204,novantrone,,,,1111.0,mitoxantrone,,https://go.drugbank.com/drugs/DB01204
13653,3,DB01204,novantrone inj 2mg/ml,,,,2076.0,mitoxantrone,,https://go.drugbank.com/drugs/DB01204
13654,3,DB01205,anexate inj 0.1mg/ml,,,,2479.0,flumazenil,,https://go.drugbank.com/drugs/DB01205
13655,3,DB01205,flumazenil,,,,3298.0,flumazenil,,https://go.drugbank.com/drugs/DB01205
13656,3,DB01205,flumazenil,,,,3677.0,flumazenil,,https://go.drugbank.com/drugs/DB01205
13657,3,DB01205,flumazenil,,,,650.0,flumazenil,,https://go.drugbank.com/drugs/DB01205
13658,3,DB01205,flumazenil,,,,3207.0,flumazenil,,https://go.drugbank.com/drugs/DB01205
13659,3,DB01205,flumazenil,,,,3755.0,flumazenil,,https://go.drugbank.com/drugs/DB01205
13660,3,DB01205,flumazenil,,,,2880.0,flumazenil,,https://go.drugbank.com/drugs/DB01205
13661,3,DB01205,flumazenil,,,,846.0,flumazenil,,https://go.drugbank.com/drugs/DB01205
13662,3,DB01205,flumazenil,,,,2123.0,flumazenil,,https://go.drugbank.com/drugs/DB01205
13663,3,DB01205,flumazenil,,,,3860.0,flumazenil,,https://go.drugbank.com/drugs/DB01205
13664,3,DB01205,flumazenil,,,,16.0,flumazenil,,https://go.drugbank.com/drugs/DB01205
13700,3,DB01213,antizol,,,,661.0,fomepizole,,https://go.drugbank.com/drugs/DB01213
13701,3,DB01213,antizol,,,,389.0,fomepizole,,https://go.drugbank.com/drugs/DB01213
13702,3,DB01213,fomepizole,,,,3075.0,fomepizole,,https://go.drugbank.com/drugs/DB01213
13703,3,DB01213,fomepizole,,,,1652.0,fomepizole,,https://go.drugbank.com/drugs/DB01213
13704,3,DB01213,fomepizole,,,,3694.0,fomepizole,,https://go.drugbank.com/drugs/DB01213
13705,3,DB01213,fomepizole,,,,1806.0,fomepizole,,https://go.drugbank.com/drugs/DB01213
13706,3,DB01213,fomepizole,,,,1885.0,fomepizole,,https://go.drugbank.com/drugs/DB01213
13707,3,DB01213,fomepizole,,,,2458.0,fomepizole,,https://go.drugbank.com/drugs/DB01213
13708,3,DB01213,fomepizole,,,,1257.0,fomepizole,,https://go.drugbank.com/drugs/DB01213
13709,3,DB01213,fomepizole,,,,2159.0,fomepizole,,https://go.drugbank.com/drugs/DB01213
13710,3,DB01213,fomepizole for injection,,,,1326.0,fomepizole,,https://go.drugbank.com/drugs/DB01213
13711,3,DB01214,metipranolol,,,,3498.0,metipranolol,,https://go.drugbank.com/drugs/DB01214
13712,3,DB01214,metipranolol,,,,3264.0,metipranolol,,https://go.drugbank.com/drugs/DB01214
13713,3,DB01214,optipranolol,,,,3264.0,metipranolol,,https://go.drugbank.com/drugs/DB01214
13714,3,DB01214,optipranolol,,,,2880.0,metipranolol,,https://go.drugbank.com/drugs/DB01214
13715,3,DB01215,estazolam,,,,879.0,estazolam,,https://go.drugbank.com/drugs/DB01215
13716,3,DB01215,estazolam,,,,977.0,estazolam,,https://go.drugbank.com/drugs/DB01215
13717,3,DB01215,estazolam,,,,1699.0,estazolam,,https://go.drugbank.com/drugs/DB01215
13718,3,DB01215,estazolam,,,,124.0,estazolam,,https://go.drugbank.com/drugs/DB01215
13719,3,DB01215,estazolam,,,,1959.0,estazolam,,https://go.drugbank.com/drugs/DB01215
13720,3,DB01215,estazolam,,,,2212.0,estazolam,,https://go.drugbank.com/drugs/DB01215
13721,3,DB01215,prosom,,,,234.0,estazolam,,https://go.drugbank.com/drugs/DB01215
13722,3,DB01215,prosom tab 1mg,,,,1566.0,estazolam,,https://go.drugbank.com/drugs/DB01215
13723,3,DB01215,prosom tab 2mg,,,,1566.0,estazolam,,https://go.drugbank.com/drugs/DB01215
13762,3,DB01218,halfan,,,,1695.0,halofantrine,,https://go.drugbank.com/drugs/DB01218
13763,3,DB01218,halfan - tab 250mg,,,,2021.0,halofantrine,,https://go.drugbank.com/drugs/DB01218
13785,3,DB01221,ketalar,,,,165.0,ketamine,,https://go.drugbank.com/drugs/DB01221
13786,3,DB01221,ketalar,,,,29.0,ketamine,,https://go.drugbank.com/drugs/DB01221
13787,3,DB01221,ketalar,,,,104.0,ketamine,,https://go.drugbank.com/drugs/DB01221
13788,3,DB01221,ketalar,,,,1175.0,ketamine,,https://go.drugbank.com/drugs/DB01221
13789,3,DB01221,ketamine hydrochloride,,,,2880.0,ketamine,,https://go.drugbank.com/drugs/DB01221
13790,3,DB01221,ketamine hydrochloride,,,,1699.0,ketamine,,https://go.drugbank.com/drugs/DB01221
13791,3,DB01221,ketamine hydrochloride,,,,3736.0,ketamine,,https://go.drugbank.com/drugs/DB01221
13792,3,DB01221,ketamine hydrochloride,,,,165.0,ketamine,,https://go.drugbank.com/drugs/DB01221
13793,3,DB01221,ketamine hydrochloride,,,,2104.0,ketamine,,https://go.drugbank.com/drugs/DB01221
13794,3,DB01221,ketamine hydrochloride,,,,2159.0,ketamine,,https://go.drugbank.com/drugs/DB01221
13795,3,DB01221,ketamine hydrochloride,,,,16.0,ketamine,,https://go.drugbank.com/drugs/DB01221
13796,3,DB01222,budesonide,,,,1827.0,budesonide,,https://go.drugbank.com/drugs/DB01222
13797,3,DB01222,budesonide,,,,1162.0,budesonide,,https://go.drugbank.com/drugs/DB01222
13798,3,DB01222,budesonide,,,,1209.0,budesonide,,https://go.drugbank.com/drugs/DB01222
13799,3,DB01222,budesonide,,,,616.0,budesonide,,https://go.drugbank.com/drugs/DB01222
13800,3,DB01222,budesonide,,,,695.0,budesonide,,https://go.drugbank.com/drugs/DB01222
13801,3,DB01222,budesonide,,,,1040.0,budesonide,,https://go.drugbank.com/drugs/DB01222
13802,3,DB01222,budesonide,,,,2880.0,budesonide,,https://go.drugbank.com/drugs/DB01222
13803,3,DB01222,budesonide,,,,1699.0,budesonide,,https://go.drugbank.com/drugs/DB01222
13804,3,DB01222,budesonide,,,,1170.0,budesonide,,https://go.drugbank.com/drugs/DB01222
13805,3,DB01222,budesonide,,,,3382.0,budesonide,,https://go.drugbank.com/drugs/DB01222
13806,3,DB01222,budesonide,,,,2892.0,budesonide,,https://go.drugbank.com/drugs/DB01222
13807,3,DB01222,budesonide,,,,3513.0,budesonide,,https://go.drugbank.com/drugs/DB01222
13808,3,DB01222,budesonide,,,,3503.0,budesonide,,https://go.drugbank.com/drugs/DB01222
13809,3,DB01222,budesonide,,,,3549.0,budesonide,,https://go.drugbank.com/drugs/DB01222
13810,3,DB01222,budesonide,,,,2179.0,budesonide,,https://go.drugbank.com/drugs/DB01222
13811,3,DB01222,budesonide,,,,2476.0,budesonide,,https://go.drugbank.com/drugs/DB01222
13812,3,DB01222,budesonide,,,,2406.0,budesonide,,https://go.drugbank.com/drugs/DB01222
13813,3,DB01222,budesonide,,,,3423.0,budesonide,,https://go.drugbank.com/drugs/DB01222
13814,3,DB01223,aminophylline,,,,650.0,aminophylline,,https://go.drugbank.com/drugs/DB01223
13815,3,DB01223,aminophylline,,,,1355.0,aminophylline,,https://go.drugbank.com/drugs/DB01223
13816,3,DB01223,aminophylline,,,,3736.0,aminophylline,,https://go.drugbank.com/drugs/DB01223
13817,3,DB01223,aminophylline,,,,2520.0,aminophylline,,https://go.drugbank.com/drugs/DB01223
13818,3,DB01223,aminophylline,,,,2548.0,aminophylline,,https://go.drugbank.com/drugs/DB01223
13819,3,DB01223,aminophylline,,,,26.0,aminophylline,,https://go.drugbank.com/drugs/DB01223
13820,3,DB01223,aminophylline,,,,2197.0,aminophylline,,https://go.drugbank.com/drugs/DB01223
13821,3,DB01223,aminophylline,,,,165.0,aminophylline,,https://go.drugbank.com/drugs/DB01223
13822,3,DB01223,aminophylline,,,,3890.0,aminophylline,,https://go.drugbank.com/drugs/DB01223
13823,3,DB01223,aminophylline,,,,3423.0,aminophylline,,https://go.drugbank.com/drugs/DB01223
13824,3,DB01223,aminophylline inj 25mg/ml,,,,3477.0,aminophylline,,https://go.drugbank.com/drugs/DB01223
13825,3,DB01223,aminophylline inj 50mg/ml,,,,3477.0,aminophylline,,https://go.drugbank.com/drugs/DB01223
13831,3,DB01225,enoxaparin sodium,,,,3075.0,enoxaparin,,https://go.drugbank.com/drugs/DB01225
13832,3,DB01225,enoxaparin sodium,,,,1355.0,enoxaparin,,https://go.drugbank.com/drugs/DB01225
13833,3,DB01225,enoxaparin sodium,,,,3423.0,enoxaparin,,https://go.drugbank.com/drugs/DB01225
13834,3,DB01225,enoxaparin sodium,,,,1874.0,enoxaparin,,https://go.drugbank.com/drugs/DB01225
13835,3,DB01226,mivacron,,,,1611.0,mivacurium,,https://go.drugbank.com/drugs/DB01226
13836,3,DB01226,mivacron,,,,2520.0,mivacurium,,https://go.drugbank.com/drugs/DB01226
13837,3,DB01226,mivacron,,,,234.0,mivacurium,,https://go.drugbank.com/drugs/DB01226
13838,3,DB01226,mivacurium chloride,,,,3075.0,mivacurium,,https://go.drugbank.com/drugs/DB01226
13839,3,DB01228,enkaid,,,,1399.0,encainide,,https://go.drugbank.com/drugs/DB01228
13853,3,DB01230,cylert,,,,234.0,pemoline,,https://go.drugbank.com/drugs/DB01230
13854,3,DB01230,cylert,,,,2880.0,pemoline,,https://go.drugbank.com/drugs/DB01230
13855,3,DB01231,vontrol,,,,661.0,diphenidol,,https://go.drugbank.com/drugs/DB01231
13895,3,DB01235,aa-levocarb cr,,,,3206.0,levodopa,,https://go.drugbank.com/drugs/DB01235
13896,3,DB01235,apo-levocarb - tab 10mg/100mg,,,,3195.0,levodopa,,https://go.drugbank.com/drugs/DB01235
13897,3,DB01235,apo-levocarb - tab 25mg/250mg,,,,3195.0,levodopa,,https://go.drugbank.com/drugs/DB01235
13898,3,DB01235,apo-levocarb-tab 25mg/100mg,,,,3195.0,levodopa,,https://go.drugbank.com/drugs/DB01235
13899,3,DB01235,carbidopa and levodopa,,,,2967.0,levodopa,,https://go.drugbank.com/drugs/DB01235
13900,3,DB01235,carbidopa and levodopa,,,,3761.0,levodopa,,https://go.drugbank.com/drugs/DB01235
13901,3,DB01235,carbidopa and levodopa,,,,2880.0,levodopa,,https://go.drugbank.com/drugs/DB01235
13902,3,DB01235,carbidopa and levodopa,,,,1539.0,levodopa,,https://go.drugbank.com/drugs/DB01235
13903,3,DB01235,carbidopa and levodopa,,,,3423.0,levodopa,,https://go.drugbank.com/drugs/DB01235
13904,3,DB01235,carbidopa and levodopa,,,,3862.0,levodopa,,https://go.drugbank.com/drugs/DB01235
13905,3,DB01236,sevoflurane,,,,2985.0,sevoflurane,,https://go.drugbank.com/drugs/DB01236
13906,3,DB01236,sevoflurane,,,,3326.0,sevoflurane,,https://go.drugbank.com/drugs/DB01236
13907,3,DB01236,sevoflurane,,,,3624.0,sevoflurane,,https://go.drugbank.com/drugs/DB01236
13908,3,DB01236,sevoflurane,,,,3755.0,sevoflurane,,https://go.drugbank.com/drugs/DB01236
13909,3,DB01236,sevoflurane,,,,2749.0,sevoflurane,,https://go.drugbank.com/drugs/DB01236
13910,3,DB01236,sevoflurane bostonbio,,,,1718.0,sevoflurane,,https://go.drugbank.com/drugs/DB01236
13911,3,DB01236,sevorane af,,,,234.0,sevoflurane,,https://go.drugbank.com/drugs/DB01236
13912,3,DB01236,sojourn,,,,3326.0,sevoflurane,,https://go.drugbank.com/drugs/DB01236
13913,3,DB01236,sojourn sevoflurane,,,,3326.0,sevoflurane,,https://go.drugbank.com/drugs/DB01236
13914,3,DB01236,ultane,,,,1611.0,sevoflurane,,https://go.drugbank.com/drugs/DB01236
13915,3,DB01237,diphenhydramine hci and zinc acetate,,,,667.0,bromodiphenhydramine,,https://go.drugbank.com/drugs/DB01237
13924,3,DB01240,caripul,,,,1859.0,epoprostenol,,https://go.drugbank.com/drugs/DB01240
13925,3,DB01240,epoprostenol,,,,2414.0,epoprostenol,,https://go.drugbank.com/drugs/DB01240
13926,3,DB01240,epoprostenol for injection,,,,3006.0,epoprostenol,,https://go.drugbank.com/drugs/DB01240
13927,3,DB01240,epoprostenol sodium,,,,3860.0,epoprostenol,,https://go.drugbank.com/drugs/DB01240
13928,3,DB01240,flolan,,,,1844.0,epoprostenol,,https://go.drugbank.com/drugs/DB01240
13929,3,DB01240,flolan,,,,612.0,epoprostenol,,https://go.drugbank.com/drugs/DB01240
13930,3,DB01240,veletri,,,,3675.0,epoprostenol,,https://go.drugbank.com/drugs/DB01240
13931,3,DB01240,veletri,,,,1132.0,epoprostenol,,https://go.drugbank.com/drugs/DB01240
13932,3,DB01240,veletri,,,,2628.0,epoprostenol,,https://go.drugbank.com/drugs/DB01240
13955,3,DB01243,capitrol,,,,239.0,chloroxine,,https://go.drugbank.com/drugs/DB01243
13956,3,DB01246,panectyl 2.5 liq 2.5mg/5ml,,,,408.0,alimemazine,,https://go.drugbank.com/drugs/DB01246
13957,3,DB01246,panectyl tab 2.5mg,,,,29.0,alimemazine,,https://go.drugbank.com/drugs/DB01246
13958,3,DB01246,panectyl tab 5mg,,,,29.0,alimemazine,,https://go.drugbank.com/drugs/DB01246
13973,3,DB01249,visipaque,,,,1265.0,iodixanol,,https://go.drugbank.com/drugs/DB01249
13974,3,DB01249,visipaque,,,,3800.0,iodixanol,,https://go.drugbank.com/drugs/DB01249
13980,3,DB01253,ergonovine maleate,,,,1823.0,ergometrine,,https://go.drugbank.com/drugs/DB01253
13981,3,DB01253,ergonovine maleate injection,,,,3353.0,ergometrine,,https://go.drugbank.com/drugs/DB01253
13982,3,DB01253,ergonovine maleate injection,,,,1334.0,ergometrine,,https://go.drugbank.com/drugs/DB01253
13983,3,DB01253,ergonovine maleate injection usp,,,,3379.0,ergometrine,,https://go.drugbank.com/drugs/DB01253
13984,3,DB01253,"ergonovine maleate injection usp, 0.25mg/ml",,,,1161.0,ergometrine,,https://go.drugbank.com/drugs/DB01253
13985,3,DB01253,ergotrate maleate,,,,1823.0,ergometrine,,https://go.drugbank.com/drugs/DB01253
13986,3,DB01253,ergotrate maleate tablet 1572 0.2mg,,,,3975.0,ergometrine,,https://go.drugbank.com/drugs/DB01253
13987,3,DB01254,apo-dasatinib,,,,3195.0,dasatinib,,https://go.drugbank.com/drugs/DB01254
13988,3,DB01254,sprycel,,,,1252.0,dasatinib,,https://go.drugbank.com/drugs/DB01254
13993,3,DB01256,altabax,,,,1844.0,retapamulin,,https://go.drugbank.com/drugs/DB01256
13994,3,DB01256,altabax,,,,879.0,retapamulin,,https://go.drugbank.com/drugs/DB01256
13995,3,DB01256,altabax,,,,2880.0,retapamulin,,https://go.drugbank.com/drugs/DB01256
13996,3,DB01256,altabax,,,,2080.0,retapamulin,,https://go.drugbank.com/drugs/DB01256
13997,3,DB01256,altargo,,,,1844.0,retapamulin,,https://go.drugbank.com/drugs/DB01256
14062,3,DB01266,veregen,,,,389.0,sinecatechins,,https://go.drugbank.com/drugs/DB01266
14063,3,DB01266,veregen,,,,414.0,sinecatechins,,https://go.drugbank.com/drugs/DB01266
14081,3,DB01273,apo-varenicline,,,,3195.0,varenicline,,https://go.drugbank.com/drugs/DB01273
14082,3,DB01273,champix,,,,3669.0,varenicline,,https://go.drugbank.com/drugs/DB01273
14083,3,DB01274,brovana,,,,2934.0,arformoterol,,https://go.drugbank.com/drugs/DB01274
14084,3,DB01275,apo-hydralazine,,,,3195.0,hydralazine,,https://go.drugbank.com/drugs/DB01275
14085,3,DB01275,apresoline,,,,1326.0,hydralazine,,https://go.drugbank.com/drugs/DB01275
14086,3,DB01275,apresoline hydrochloride,,,,2880.0,hydralazine,,https://go.drugbank.com/drugs/DB01275
14087,3,DB01275,apresoline hydrochloride,,,,2535.0,hydralazine,,https://go.drugbank.com/drugs/DB01275
14088,3,DB01275,"apresoline tablets, 10mg",,,,1326.0,hydralazine,,https://go.drugbank.com/drugs/DB01275
14089,3,DB01275,"apresoline tablets, 25mg",,,,1326.0,hydralazine,,https://go.drugbank.com/drugs/DB01275
14090,3,DB01275,"apresoline tablets, 50mg",,,,1326.0,hydralazine,,https://go.drugbank.com/drugs/DB01275
14091,3,DB01275,asn-hydralazine,,,,3607.0,hydralazine,,https://go.drugbank.com/drugs/DB01275
14092,3,DB01275,bidil,,,,2872.0,hydralazine,,https://go.drugbank.com/drugs/DB01275
14093,3,DB01275,bidil,,,,1487.0,hydralazine,,https://go.drugbank.com/drugs/DB01275
14094,3,DB01275,bidil,,,,2104.0,hydralazine,,https://go.drugbank.com/drugs/DB01275
14095,3,DB01275,hydralazine,,,,3423.0,hydralazine,,https://go.drugbank.com/drugs/DB01275
14106,3,DB01277,cosmeceutical mask pack,,,,3055.0,mecasermin,,https://go.drugbank.com/drugs/DB01277
14107,3,DB01277,dermaheal cosmeceutical mask pack plus,,,,3055.0,mecasermin,,https://go.drugbank.com/drugs/DB01277
14108,3,DB01277,increlex,,,,254.0,mecasermin,,https://go.drugbank.com/drugs/DB01277
14109,3,DB01277,increlex,,,,1385.0,mecasermin,,https://go.drugbank.com/drugs/DB01277
14114,3,DB01279,naglazyme,,,,1933.0,galsulfase,,https://go.drugbank.com/drugs/DB01279
14115,3,DB01279,naglazyme,,,,3492.0,galsulfase,,https://go.drugbank.com/drugs/DB01279
14122,3,DB01282,carbetocin injection,,,,804.0,carbetocin,,https://go.drugbank.com/drugs/DB01282
14123,3,DB01282,duratocin,,,,3339.0,carbetocin,,https://go.drugbank.com/drugs/DB01282
14124,3,DB01282,duratocin injection,,,,3339.0,carbetocin,,https://go.drugbank.com/drugs/DB01282
14125,3,DB01284,cortrosyn,,,,165.0,tetracosactide,,https://go.drugbank.com/drugs/DB01284
14126,3,DB01284,cortrosyn,,,,3677.0,tetracosactide,,https://go.drugbank.com/drugs/DB01284
14127,3,DB01284,cortrosyn,,,,1874.0,tetracosactide,,https://go.drugbank.com/drugs/DB01284
14128,3,DB01284,cortrosyn inj 0.25mg,,,,1874.0,tetracosactide,,https://go.drugbank.com/drugs/DB01284
14129,3,DB01284,cosyntropin,,,,3075.0,tetracosactide,,https://go.drugbank.com/drugs/DB01284
14130,3,DB01284,cosyntropin,,,,3632.0,tetracosactide,,https://go.drugbank.com/drugs/DB01284
14131,3,DB01284,cosyntropin,,,,3498.0,tetracosactide,,https://go.drugbank.com/drugs/DB01284
14132,3,DB01284,cosyntropin,,,,2159.0,tetracosactide,,https://go.drugbank.com/drugs/DB01284
14133,3,DB01284,synacthen depot,,,,1290.0,tetracosactide,,https://go.drugbank.com/drugs/DB01284
14139,3,DB01288,berotec 1mg/ml,,,,1008.0,fenoterol,,https://go.drugbank.com/drugs/DB01288
14140,3,DB01288,berotec aem 100mcg/dose,,,,1008.0,fenoterol,,https://go.drugbank.com/drugs/DB01288
14141,3,DB01288,berotec forte metered aer,,,,1008.0,fenoterol,,https://go.drugbank.com/drugs/DB01288
14142,3,DB01288,berotec tab 2.5mg,,,,1008.0,fenoterol,,https://go.drugbank.com/drugs/DB01288
14143,3,DB01288,berotec udv inhalation solution 0.25mg/ml,,,,1008.0,fenoterol,,https://go.drugbank.com/drugs/DB01288
14144,3,DB01288,berotec udv inhalation soluton 0.625mg/ml,,,,1008.0,fenoterol,,https://go.drugbank.com/drugs/DB01288
14145,3,DB01288,duovent udv,,,,1008.0,fenoterol,,https://go.drugbank.com/drugs/DB01288
14146,3,DB01291,maxair,,,,1776.0,pirbuterol,,https://go.drugbank.com/drugs/DB01291
14147,3,DB01291,maxair aem 240mcg/aem,,,,3527.0,pirbuterol,,https://go.drugbank.com/drugs/DB01291
14148,3,DB01291,maxair autohaler,,,,362.0,pirbuterol,,https://go.drugbank.com/drugs/DB01291
14149,3,DB01291,maxair autohaler,,,,2767.0,pirbuterol,,https://go.drugbank.com/drugs/DB01291
14150,3,DB01291,maxair autohaler,,,,2880.0,pirbuterol,,https://go.drugbank.com/drugs/DB01291
14151,3,DB01294,7 select pink bismuth,,,,3970.0,bismuth subsalicylate,,https://go.drugbank.com/drugs/DB01294
14152,3,DB01294,7-select pepto bismol,,,,2644.0,bismuth subsalicylate,,https://go.drugbank.com/drugs/DB01294
14153,3,DB01294,anti-diarrheal,,,,2644.0,bismuth subsalicylate,,https://go.drugbank.com/drugs/DB01294
14154,3,DB01294,anti-diarrheal maximum strength,,,,633.0,bismuth subsalicylate,,https://go.drugbank.com/drugs/DB01294
14155,3,DB01294,basic care stomach relief,,,,907.0,bismuth subsalicylate,,https://go.drugbank.com/drugs/DB01294
14156,3,DB01294,being well stomach relief original strength,,,,2217.0,bismuth subsalicylate,,https://go.drugbank.com/drugs/DB01294
14157,3,DB01294,bismatrol,,,,2215.0,bismuth subsalicylate,,https://go.drugbank.com/drugs/DB01294
14158,3,DB01294,bismatrol,,,,2086.0,bismuth subsalicylate,,https://go.drugbank.com/drugs/DB01294
14159,3,DB01294,bismatrol,,,,2933.0,bismuth subsalicylate,,https://go.drugbank.com/drugs/DB01294
14160,3,DB01294,bismatrol,,,,3442.0,bismuth subsalicylate,,https://go.drugbank.com/drugs/DB01294
14161,3,DB01294,bismatrol,,,,2100.0,bismuth subsalicylate,,https://go.drugbank.com/drugs/DB01294
14162,3,DB01294,bismed chewable tablets,,,,2390.0,bismuth subsalicylate,,https://go.drugbank.com/drugs/DB01294
14163,3,DB01294,bismed liq 17.66mg/ml,,,,2390.0,bismuth subsalicylate,,https://go.drugbank.com/drugs/DB01294
14164,3,DB01294,bismol,,,,882.0,bismuth subsalicylate,,https://go.drugbank.com/drugs/DB01294
14165,3,DB01294,bismuth,,,,2302.0,bismuth subsalicylate,,https://go.drugbank.com/drugs/DB01294
14166,3,DB01294,bismuth,,,,1760.0,bismuth subsalicylate,,https://go.drugbank.com/drugs/DB01294
14167,3,DB01296,arthronsan,,,,1089.0,glucosamine,,https://go.drugbank.com/drugs/DB01296
14168,3,DB01296,"glucosamine sulfate, chondroitin sulfate, ibuprofen",,,,1382.0,glucosamine,,https://go.drugbank.com/drugs/DB01296
14169,3,DB01296,medi-flexx joint support formula,,,,3510.0,glucosamine,,https://go.drugbank.com/drugs/DB01296
14170,3,DB01296,medi-flexx rx joint support formula,,,,3510.0,glucosamine,,https://go.drugbank.com/drugs/DB01296
14171,3,DB01296,remaxazon external patch,,,,588.0,glucosamine,,https://go.drugbank.com/drugs/DB01296
14172,3,DB01296,theraflex advance,,,,2673.0,glucosamine,,https://go.drugbank.com/drugs/DB01296
14173,3,DB01299,fansidar,,,,1925.0,sulfadoxine,,https://go.drugbank.com/drugs/DB01299
14174,3,DB01299,fansidar tablets,,,,2479.0,sulfadoxine,,https://go.drugbank.com/drugs/DB01299
14175,3,DB01301,reverin 275mg,,,,3332.0,rolitetracycline,,https://go.drugbank.com/drugs/DB01301
14176,3,DB01303,apo oxtriphylline tab 100mg,,,,3195.0,oxtriphylline,,https://go.drugbank.com/drugs/DB01303
14177,3,DB01303,apo oxtriphylline tab 200mg,,,,3195.0,oxtriphylline,,https://go.drugbank.com/drugs/DB01303
14178,3,DB01303,apo oxtriphylline tab 300mg,,,,3195.0,oxtriphylline,,https://go.drugbank.com/drugs/DB01303
14179,3,DB01303,choledyl elixir 100mg/5ml,,,,29.0,oxtriphylline,,https://go.drugbank.com/drugs/DB01303
14180,3,DB01303,choledyl expectorant elixir,,,,29.0,oxtriphylline,,https://go.drugbank.com/drugs/DB01303
14181,3,DB01303,choledyl pediatric syr 50mg/5ml,,,,2608.0,oxtriphylline,,https://go.drugbank.com/drugs/DB01303
14182,3,DB01303,choledyl sa tablets 400mg,,,,29.0,oxtriphylline,,https://go.drugbank.com/drugs/DB01303
14183,3,DB01303,choledyl sa tablets 600mg,,,,29.0,oxtriphylline,,https://go.drugbank.com/drugs/DB01303
14184,3,DB01303,choledyl tab 200mg,,,,2608.0,oxtriphylline,,https://go.drugbank.com/drugs/DB01303
14185,3,DB01303,novo-triphyl tab 100mg,,,,3457.0,oxtriphylline,,https://go.drugbank.com/drugs/DB01303
14186,3,DB01303,novo-triphyl tab 200mg,,,,3457.0,oxtriphylline,,https://go.drugbank.com/drugs/DB01303
14187,3,DB01303,novo-triphyl tab 300mg,,,,3457.0,oxtriphylline,,https://go.drugbank.com/drugs/DB01303
14188,3,DB01303,oxtriphylline tab 200mg,,,,3248.0,oxtriphylline,,https://go.drugbank.com/drugs/DB01303
14189,3,DB01303,oxtriphylline tab 300mg,,,,3248.0,oxtriphylline,,https://go.drugbank.com/drugs/DB01303
14190,3,DB01303,pms oxtriphylline syr pediatric 10mg/ml,,,,533.0,oxtriphylline,,https://go.drugbank.com/drugs/DB01303
14191,3,DB01303,pms-oxtriphylline elixir,,,,533.0,oxtriphylline,,https://go.drugbank.com/drugs/DB01303
14192,3,DB01303,rouphylline syr 10mg/ml,,,,872.0,oxtriphylline,,https://go.drugbank.com/drugs/DB01303
14193,3,DB01303,rouphylline tab 100mg,,,,872.0,oxtriphylline,,https://go.drugbank.com/drugs/DB01303
14194,3,DB01303,rouphylline tab 200mg,,,,872.0,oxtriphylline,,https://go.drugbank.com/drugs/DB01303
14211,3,DB01319,fosamprenavir calcium,,,,1209.0,fosamprenavir,,https://go.drugbank.com/drugs/DB01319
